drug,protein,ensp_id,sig_id
CHEMBL553,O14920,ENSP00000430684,REP.A007_HA1E_24H:J01
CHEMBL553,O14920,ENSP00000430684,REP.A007_HELA_24H:J01
CHEMBL553,O14920,ENSP00000430684,REP.A007_HT29_24H:J01
CHEMBL553,O14920,ENSP00000430684,REP.A007_MCF7_24H:J01
CHEMBL553,O14920,ENSP00000430684,REP.A007_PC3_24H:J01
CHEMBL553,O14920,ENSP00000430684,REP.A007_YAPC_24H:J01
CHEMBL255863,O14920,ENSP00000430684,REP.A007_A375_24H:J01
CHEMBL255863,O14920,ENSP00000430684,REP.A007_HA1E_24H:J01
CHEMBL255863,O14920,ENSP00000430684,REP.A007_HELA_24H:J01
CHEMBL255863,O14920,ENSP00000430684,REP.A007_HT29_24H:J01
CHEMBL255863,O14920,ENSP00000430684,REP.A007_MCF7_24H:J01
CHEMBL255863,O14920,ENSP00000430684,REP.A007_PC3_24H:J01
CHEMBL255863,O14920,ENSP00000430684,REP.A007_YAPC_24H:J01
CHEMBL603469,O14920,ENSP00000430684,REP.A007_A375_24H:I13
CHEMBL603469,O14920,ENSP00000430684,REP.A007_HA1E_24H:I13
CHEMBL603469,O14920,ENSP00000430684,REP.A007_HELA_24H:I13
CHEMBL603469,O14920,ENSP00000430684,REP.A007_HT29_24H:I13
CHEMBL603469,O14920,ENSP00000430684,REP.A007_MCF7_24H:I13
CHEMBL603469,O14920,ENSP00000430684,REP.A007_PC3_24H:I13
CHEMBL603469,O14920,ENSP00000430684,REP.A007_YAPC_24H:I13
CHEMBL603469,O14920,ENSP00000430684,REP.A015_A375_24H:O07
CHEMBL603469,O14920,ENSP00000430684,REP.A015_HA1E_24H:O07
CHEMBL603469,O14920,ENSP00000430684,REP.A015_HELA_24H:O07
CHEMBL603469,O14920,ENSP00000430684,REP.A015_HT29_24H:O07
CHEMBL603469,O14920,ENSP00000430684,REP.A015_MCF7_24H:O07
CHEMBL603469,O14920,ENSP00000430684,REP.A015_PC3_24H:O07
CHEMBL603469,O14920,ENSP00000430684,REP.A015_YAPC_24H:O07
CHEMBL388978,O14920,ENSP00000430684,REP.A015_A375_24H:O07
CHEMBL388978,O14920,ENSP00000430684,REP.A015_HA1E_24H:O07
CHEMBL388978,O14920,ENSP00000430684,REP.A015_HELA_24H:O07
CHEMBL388978,O14920,ENSP00000430684,REP.A015_HT29_24H:O07
CHEMBL388978,O14920,ENSP00000430684,REP.A015_MCF7_24H:O07
CHEMBL388978,O14920,ENSP00000430684,REP.A015_PC3_24H:O07
CHEMBL388978,O14920,ENSP00000430684,REP.A015_YAPC_24H:O07
CHEMBL75232CHEMBL101253,O14920,ENSP00000430684,REP.A015_A375_24H:O07
CHEMBL75232CHEMBL101253,O14920,ENSP00000430684,REP.A015_HA1E_24H:O07
CHEMBL75232CHEMBL101253,O14920,ENSP00000430684,REP.A015_HELA_24H:O07
CHEMBL75232CHEMBL101253,O14920,ENSP00000430684,REP.A015_HT29_24H:O07
CHEMBL75232CHEMBL101253,O14920,ENSP00000430684,REP.A015_MCF7_24H:O07
CHEMBL75232CHEMBL101253,O14920,ENSP00000430684,REP.A015_PC3_24H:O07
CHEMBL75232CHEMBL101253,O14920,ENSP00000430684,REP.A015_YAPC_24H:O07
CHEMBL509032,O14920,ENSP00000430684,REP.A015_A375_24H:O07
CHEMBL509032,O14920,ENSP00000430684,REP.A015_HA1E_24H:O07
CHEMBL509032,O14920,ENSP00000430684,REP.A015_HELA_24H:O07
CHEMBL509032,O14920,ENSP00000430684,REP.A015_HT29_24H:O07
CHEMBL509032,O14920,ENSP00000430684,REP.A015_MCF7_24H:O07
CHEMBL509032,O14920,ENSP00000430684,REP.A015_PC3_24H:O07
CHEMBL509032,O14920,ENSP00000430684,REP.A015_YAPC_24H:O07
CHEMBL603469,O14920,ENSP00000430684,REP.A004_A375_24H:B07
CHEMBL603469,O14920,ENSP00000430684,REP.A004_HA1E_24H:B07
CHEMBL603469,O14920,ENSP00000430684,REP.A004_HELA_24H:B07
CHEMBL603469,O14920,ENSP00000430684,REP.A004_HT29_24H:B07
CHEMBL603469,O14920,ENSP00000430684,REP.A004_MCF7_24H:B07
CHEMBL603469,O14920,ENSP00000430684,REP.A004_PC3_24H:B07
CHEMBL603469,O14920,ENSP00000430684,REP.A004_YAPC_24H:B07
CHEMBL388978,O14920,ENSP00000430684,REP.A004_A375_24H:B07
CHEMBL388978,O14920,ENSP00000430684,REP.A004_HA1E_24H:B07
CHEMBL388978,O14920,ENSP00000430684,REP.A004_HELA_24H:B07
CHEMBL388978,O14920,ENSP00000430684,REP.A004_HT29_24H:B07
CHEMBL388978,O14920,ENSP00000430684,REP.A004_MCF7_24H:B07
CHEMBL388978,O14920,ENSP00000430684,REP.A004_PC3_24H:B07
CHEMBL388978,O14920,ENSP00000430684,REP.A004_YAPC_24H:B07
CHEMBL75232CHEMBL101253,O14920,ENSP00000430684,REP.A004_A375_24H:B07
CHEMBL75232CHEMBL101253,O14920,ENSP00000430684,REP.A004_HA1E_24H:B07
CHEMBL75232CHEMBL101253,O14920,ENSP00000430684,REP.A004_HELA_24H:B07
CHEMBL75232CHEMBL101253,O14920,ENSP00000430684,REP.A004_HT29_24H:B07
CHEMBL75232CHEMBL101253,O14920,ENSP00000430684,REP.A004_MCF7_24H:B07
CHEMBL75232CHEMBL101253,O14920,ENSP00000430684,REP.A004_PC3_24H:B07
CHEMBL75232CHEMBL101253,O14920,ENSP00000430684,REP.A004_YAPC_24H:B07
CHEMBL554,O14920,ENSP00000430684,REP.A004_A375_24H:B07
CHEMBL554,O14920,ENSP00000430684,REP.A004_HA1E_24H:B07
CHEMBL554,O14920,ENSP00000430684,REP.A004_HELA_24H:B07
CHEMBL554,O14920,ENSP00000430684,REP.A004_HT29_24H:B07
CHEMBL554,O14920,ENSP00000430684,REP.A004_MCF7_24H:B07
CHEMBL554,O14920,ENSP00000430684,REP.A004_PC3_24H:B07
CHEMBL554,O14920,ENSP00000430684,REP.A004_YAPC_24H:B07
CHEMBL1173655,O14920,ENSP00000430684,REP.A004_A375_24H:B07
CHEMBL1173655,O14920,ENSP00000430684,REP.A004_HA1E_24H:B07
CHEMBL1173655,O14920,ENSP00000430684,REP.A004_HELA_24H:B07
CHEMBL1173655,O14920,ENSP00000430684,REP.A004_HT29_24H:B07
CHEMBL1173655,O14920,ENSP00000430684,REP.A004_MCF7_24H:B07
CHEMBL1173655,O14920,ENSP00000430684,REP.A004_PC3_24H:B07
CHEMBL1173655,O14920,ENSP00000430684,REP.A004_YAPC_24H:B07
CHEMBL603469,O14920,ENSP00000430684,REP.A003_A375_24H:J01
CHEMBL603469,O14920,ENSP00000430684,REP.A003_HA1E_24H:J01
CHEMBL603469,O14920,ENSP00000430684,REP.A003_HELA_24H:J01
CHEMBL603469,O14920,ENSP00000430684,REP.A003_HT29_24H:J01
CHEMBL603469,O14920,ENSP00000430684,REP.A003_MCF7_24H:J01
CHEMBL603469,O14920,ENSP00000430684,REP.A003_PC3_24H:J01
CHEMBL603469,O14920,ENSP00000430684,REP.A003_YAPC_24H:J01
CHEMBL124660,O14920,ENSP00000430684,REP.A003_A375_24H:J01
CHEMBL124660,O14920,ENSP00000430684,REP.A003_HA1E_24H:J01
CHEMBL124660,O14920,ENSP00000430684,REP.A003_HELA_24H:J01
CHEMBL124660,O14920,ENSP00000430684,REP.A003_HT29_24H:J01
CHEMBL124660,O14920,ENSP00000430684,REP.A003_MCF7_24H:J01
CHEMBL124660,O14920,ENSP00000430684,REP.A003_PC3_24H:J01
CHEMBL124660,O14920,ENSP00000430684,REP.A003_YAPC_24H:J01
CHEMBL535,O14920,ENSP00000430684,REP.A003_A375_24H:J01
CHEMBL535,O14920,ENSP00000430684,REP.A003_HA1E_24H:J01
CHEMBL535,O14920,ENSP00000430684,REP.A003_HELA_24H:J01
CHEMBL535,O14920,ENSP00000430684,REP.A003_HT29_24H:J01
CHEMBL535,O14920,ENSP00000430684,REP.A003_MCF7_24H:J01
CHEMBL535,O14920,ENSP00000430684,REP.A003_PC3_24H:J01
CHEMBL535,O14920,ENSP00000430684,REP.A003_YAPC_24H:J01
CHEMBL603469,O14920,ENSP00000430684,REP.A006_A375_24H:O13
CHEMBL603469,O14920,ENSP00000430684,REP.A006_HA1E_24H:O13
CHEMBL603469,O14920,ENSP00000430684,REP.A006_HELA_24H:O13
CHEMBL603469,O14920,ENSP00000430684,REP.A006_HT29_24H:O13
CHEMBL603469,O14920,ENSP00000430684,REP.A006_MCF7_24H:O13
CHEMBL603469,O14920,ENSP00000430684,REP.A006_PC3_24H:O13
CHEMBL603469,O14920,ENSP00000430684,REP.A006_YAPC_24H:O13
CHEMBL31965CHEMBL545315,O14920,ENSP00000430684,REP.A006_A375_24H:O13
CHEMBL31965CHEMBL545315,O14920,ENSP00000430684,REP.A006_HA1E_24H:O13
CHEMBL31965CHEMBL545315,O14920,ENSP00000430684,REP.A006_HELA_24H:O13
CHEMBL31965CHEMBL545315,O14920,ENSP00000430684,REP.A006_HT29_24H:O13
CHEMBL31965CHEMBL545315,O14920,ENSP00000430684,REP.A006_MCF7_24H:O13
CHEMBL31965CHEMBL545315,O14920,ENSP00000430684,REP.A006_PC3_24H:O13
CHEMBL31965CHEMBL545315,O14920,ENSP00000430684,REP.A006_YAPC_24H:O13
CHEMBL450786,O14920,ENSP00000430684,REP.A006_A375_24H:O13
CHEMBL450786,O14920,ENSP00000430684,REP.A006_HA1E_24H:O13
CHEMBL450786,O14920,ENSP00000430684,REP.A006_HELA_24H:O13
CHEMBL450786,O14920,ENSP00000430684,REP.A006_HT29_24H:O13
CHEMBL450786,O14920,ENSP00000430684,REP.A006_MCF7_24H:O13
CHEMBL450786,O14920,ENSP00000430684,REP.A006_PC3_24H:O13
CHEMBL450786,O14920,ENSP00000430684,REP.A006_YAPC_24H:O13
CHEMBL939,O14920,ENSP00000430684,REP.A006_A375_24H:O13
CHEMBL939,O14920,ENSP00000430684,REP.A006_HA1E_24H:O13
CHEMBL939,O14920,ENSP00000430684,REP.A006_HELA_24H:O13
CHEMBL939,O14920,ENSP00000430684,REP.A006_HT29_24H:O13
CHEMBL939,O14920,ENSP00000430684,REP.A006_MCF7_24H:O13
CHEMBL939,O14920,ENSP00000430684,REP.A006_PC3_24H:O13
CHEMBL939,O14920,ENSP00000430684,REP.A006_YAPC_24H:O13
CHEMBL300138,O14920,ENSP00000430684,REP.A006_A375_24H:O13
CHEMBL300138,O14920,ENSP00000430684,REP.A006_HA1E_24H:O13
CHEMBL300138,O14920,ENSP00000430684,REP.A006_HELA_24H:O13
CHEMBL300138,O14920,ENSP00000430684,REP.A006_HT29_24H:O13
CHEMBL300138,O14920,ENSP00000430684,REP.A006_MCF7_24H:O13
CHEMBL300138,O14920,ENSP00000430684,REP.A006_PC3_24H:O13
CHEMBL300138,O14920,ENSP00000430684,REP.A006_YAPC_24H:O13
CHEMBL428690,O14920,ENSP00000430684,REP.A006_A375_24H:O13
CHEMBL428690,O14920,ENSP00000430684,REP.A006_HA1E_24H:O13
CHEMBL428690,O14920,ENSP00000430684,REP.A006_HELA_24H:O13
CHEMBL428690,O14920,ENSP00000430684,REP.A006_HT29_24H:O13
CHEMBL428690,O14920,ENSP00000430684,REP.A006_MCF7_24H:O13
CHEMBL428690,O14920,ENSP00000430684,REP.A006_PC3_24H:O13
CHEMBL428690,O14920,ENSP00000430684,REP.A006_YAPC_24H:O13
CHEMBL1908397,O14920,ENSP00000430684,REP.A006_A375_24H:O13
CHEMBL1908397,O14920,ENSP00000430684,REP.A006_HA1E_24H:O13
CHEMBL1908397,O14920,ENSP00000430684,REP.A006_HELA_24H:O13
CHEMBL1908397,O14920,ENSP00000430684,REP.A006_HT29_24H:O13
CHEMBL1908397,O14920,ENSP00000430684,REP.A006_MCF7_24H:O13
CHEMBL1908397,O14920,ENSP00000430684,REP.A006_PC3_24H:O13
CHEMBL1908397,O14920,ENSP00000430684,REP.A006_YAPC_24H:O13
CHEMBL105442,O14920,ENSP00000430684,REP.A006_A375_24H:O13
CHEMBL105442,O14920,ENSP00000430684,REP.A006_HA1E_24H:O13
CHEMBL105442,O14920,ENSP00000430684,REP.A006_HELA_24H:O13
CHEMBL105442,O14920,ENSP00000430684,REP.A006_HT29_24H:O13
CHEMBL105442,O14920,ENSP00000430684,REP.A006_MCF7_24H:O13
CHEMBL105442,O14920,ENSP00000430684,REP.A006_PC3_24H:O13
CHEMBL105442,O14920,ENSP00000430684,REP.A006_YAPC_24H:O13
CHEMBL603469,O14920,ENSP00000430684,LJP006_A375_24H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_A549_24H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_BT20_24H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_BT20_3H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_HA1E_24H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_HCC515_24H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_HEPG2_24H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_HME1_24H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_HME1_3H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_HS578T_24H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_HS578T_3H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_HT29_24H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_LNCAP_24H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_LNCAP_3H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_MCF10A_24H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_MCF10A_3H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_MCF7_24H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_MCF7_3H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_MDAMB231_24H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_MDAMB231_3H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_PC3_24H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_SKBR3_24H:M19
CHEMBL603469,O14920,ENSP00000430684,LJP006_SKBR3_3H:M19
CHEMBL603469,O14920,ENSP00000430684,REP.A004_A375_24H:D07
CHEMBL603469,O14920,ENSP00000430684,REP.A004_HA1E_24H:D07
CHEMBL603469,O14920,ENSP00000430684,REP.A004_HELA_24H:D07
CHEMBL603469,O14920,ENSP00000430684,REP.A004_HT29_24H:D07
CHEMBL603469,O14920,ENSP00000430684,REP.A004_MCF7_24H:D07
CHEMBL603469,O14920,ENSP00000430684,REP.A004_PC3_24H:D07
CHEMBL603469,O14920,ENSP00000430684,REP.A004_YAPC_24H:D07
CHEMBL1614701,O14920,ENSP00000430684,LJP006_A375_24H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_A549_24H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_BT20_24H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_BT20_3H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_HA1E_24H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_HCC515_24H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_HEPG2_24H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_HME1_24H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_HME1_3H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_HS578T_24H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_HS578T_3H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_HT29_24H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_LNCAP_24H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_LNCAP_3H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_MCF10A_24H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_MCF10A_3H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_MCF7_24H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_MCF7_3H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_MDAMB231_24H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_MDAMB231_3H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_PC3_24H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_SKBR3_24H:M19
CHEMBL1614701,O14920,ENSP00000430684,LJP006_SKBR3_3H:M19
CHEMBL1614701,O14920,ENSP00000430684,REP.A004_A375_24H:D07
CHEMBL1614701,O14920,ENSP00000430684,REP.A004_HA1E_24H:D07
CHEMBL1614701,O14920,ENSP00000430684,REP.A004_HELA_24H:D07
CHEMBL1614701,O14920,ENSP00000430684,REP.A004_HT29_24H:D07
CHEMBL1614701,O14920,ENSP00000430684,REP.A004_MCF7_24H:D07
CHEMBL1614701,O14920,ENSP00000430684,REP.A004_PC3_24H:D07
CHEMBL1614701,O14920,ENSP00000430684,REP.A004_YAPC_24H:D07
CHEMBL603469,O14920,ENSP00000430684,REP.A013_A375_24H:A07
CHEMBL603469,O14920,ENSP00000430684,REP.A013_HA1E_24H:A07
CHEMBL603469,O14920,ENSP00000430684,REP.A013_HELA_24H:A07
CHEMBL603469,O14920,ENSP00000430684,REP.A013_HT29_24H:A07
CHEMBL603469,O14920,ENSP00000430684,REP.A013_MCF7_24H:A07
CHEMBL603469,O14920,ENSP00000430684,REP.A013_PC3_24H:A07
CHEMBL603469,O14920,ENSP00000430684,REP.A013_YAPC_24H:A07
CHEMBL1908396,O14920,ENSP00000430684,REP.A013_A375_24H:A07
CHEMBL1908396,O14920,ENSP00000430684,REP.A013_HA1E_24H:A07
CHEMBL1908396,O14920,ENSP00000430684,REP.A013_HELA_24H:A07
CHEMBL1908396,O14920,ENSP00000430684,REP.A013_HT29_24H:A07
CHEMBL1908396,O14920,ENSP00000430684,REP.A013_MCF7_24H:A07
CHEMBL1908396,O14920,ENSP00000430684,REP.A013_PC3_24H:A07
CHEMBL1908396,O14920,ENSP00000430684,REP.A013_YAPC_24H:A07
CHEMBL259084,O14920,ENSP00000430684,REP.A013_A375_24H:A07
CHEMBL259084,O14920,ENSP00000430684,REP.A013_HA1E_24H:A07
CHEMBL259084,O14920,ENSP00000430684,REP.A013_HELA_24H:A07
CHEMBL259084,O14920,ENSP00000430684,REP.A013_HT29_24H:A07
CHEMBL259084,O14920,ENSP00000430684,REP.A013_MCF7_24H:A07
CHEMBL259084,O14920,ENSP00000430684,REP.A013_PC3_24H:A07
CHEMBL259084,O14920,ENSP00000430684,REP.A013_YAPC_24H:A07
CHEMBL300138,O14920,ENSP00000430684,REP.A013_A375_24H:A07
CHEMBL300138,O14920,ENSP00000430684,REP.A013_HA1E_24H:A07
CHEMBL300138,O14920,ENSP00000430684,REP.A013_HELA_24H:A07
CHEMBL300138,O14920,ENSP00000430684,REP.A013_HT29_24H:A07
CHEMBL300138,O14920,ENSP00000430684,REP.A013_MCF7_24H:A07
CHEMBL300138,O14920,ENSP00000430684,REP.A013_PC3_24H:A07
CHEMBL300138,O14920,ENSP00000430684,REP.A013_YAPC_24H:A07
CHEMBL576982,O14920,ENSP00000430684,REP.A016_A375_24H:P07
CHEMBL576982,O14920,ENSP00000430684,REP.A016_HA1E_24H:P07
CHEMBL576982,O14920,ENSP00000430684,REP.A016_HELA_24H:P07
CHEMBL576982,O14920,ENSP00000430684,REP.A016_HT29_24H:P07
CHEMBL576982,O14920,ENSP00000430684,REP.A016_MCF7_24H:P07
CHEMBL576982,O14920,ENSP00000430684,REP.A016_PC3_24H:P07
CHEMBL576982,O14920,ENSP00000430684,REP.A016_YAPC_24H:P07
CHEMBL576982,O14920,ENSP00000430684,REP.A003_A375_24H:K13
CHEMBL576982,O14920,ENSP00000430684,REP.A003_HA1E_24H:K13
CHEMBL576982,O14920,ENSP00000430684,REP.A003_HELA_24H:K13
CHEMBL576982,O14920,ENSP00000430684,REP.A003_HT29_24H:K13
CHEMBL576982,O14920,ENSP00000430684,REP.A003_MCF7_24H:K13
CHEMBL576982,O14920,ENSP00000430684,REP.A003_PC3_24H:K13
CHEMBL576982,O14920,ENSP00000430684,REP.A003_YAPC_24H:K13
CHEMBL576982,O14920,ENSP00000430684,REP.A024_A375_24H:M01
CHEMBL576982,O14920,ENSP00000430684,REP.A024_HA1E_24H:M01
CHEMBL576982,O14920,ENSP00000430684,REP.A024_HELA_24H:M01
CHEMBL576982,O14920,ENSP00000430684,REP.A024_HT29_24H:M01
CHEMBL576982,O14920,ENSP00000430684,REP.A024_MCF7_24H:M01
CHEMBL576982,O14920,ENSP00000430684,REP.A024_PC3_24H:M01
CHEMBL576982,O14920,ENSP00000430684,REP.A024_YAPC_24H:M01
CHEMBL513909,O14920,ENSP00000430684,REP.A024_A375_24H:M01
CHEMBL513909,O14920,ENSP00000430684,REP.A024_HA1E_24H:M01
CHEMBL513909,O14920,ENSP00000430684,REP.A024_HELA_24H:M01
CHEMBL513909,O14920,ENSP00000430684,REP.A024_HT29_24H:M01
CHEMBL513909,O14920,ENSP00000430684,REP.A024_MCF7_24H:M01
CHEMBL513909,O14920,ENSP00000430684,REP.A024_PC3_24H:M01
CHEMBL513909,O14920,ENSP00000430684,REP.A024_YAPC_24H:M01
CHEMBL105442,O14920,ENSP00000430684,REP.A024_A375_24H:M01
CHEMBL105442,O14920,ENSP00000430684,REP.A024_HA1E_24H:M01
CHEMBL105442,O14920,ENSP00000430684,REP.A024_HELA_24H:M01
CHEMBL105442,O14920,ENSP00000430684,REP.A024_HT29_24H:M01
CHEMBL105442,O14920,ENSP00000430684,REP.A024_MCF7_24H:M01
CHEMBL105442,O14920,ENSP00000430684,REP.A024_PC3_24H:M01
CHEMBL105442,O14920,ENSP00000430684,REP.A024_YAPC_24H:M01
CHEMBL576982,O14920,ENSP00000430684,REP.A004_A375_24H:F01
CHEMBL576982,O14920,ENSP00000430684,REP.A004_HA1E_24H:F01
CHEMBL576982,O14920,ENSP00000430684,REP.A004_HELA_24H:F01
CHEMBL576982,O14920,ENSP00000430684,REP.A004_HT29_24H:F01
CHEMBL576982,O14920,ENSP00000430684,REP.A004_MCF7_24H:F01
CHEMBL576982,O14920,ENSP00000430684,REP.A004_PC3_24H:F01
CHEMBL576982,O14920,ENSP00000430684,REP.A004_YAPC_24H:F01
CHEMBL103667,O14920,ENSP00000430684,REP.A004_A375_24H:F01
CHEMBL103667,O14920,ENSP00000430684,REP.A004_HA1E_24H:F01
CHEMBL103667,O14920,ENSP00000430684,REP.A004_HELA_24H:F01
CHEMBL103667,O14920,ENSP00000430684,REP.A004_HT29_24H:F01
CHEMBL103667,O14920,ENSP00000430684,REP.A004_MCF7_24H:F01
CHEMBL103667,O14920,ENSP00000430684,REP.A004_PC3_24H:F01
CHEMBL103667,O14920,ENSP00000430684,REP.A004_YAPC_24H:F01
CHEMBL377300,O14920,ENSP00000430684,REP.A004_A375_24H:F01
CHEMBL377300,O14920,ENSP00000430684,REP.A004_HA1E_24H:F01
CHEMBL377300,O14920,ENSP00000430684,REP.A004_HELA_24H:F01
CHEMBL377300,O14920,ENSP00000430684,REP.A004_HT29_24H:F01
CHEMBL377300,O14920,ENSP00000430684,REP.A004_MCF7_24H:F01
CHEMBL377300,O14920,ENSP00000430684,REP.A004_PC3_24H:F01
CHEMBL377300,O14920,ENSP00000430684,REP.A004_YAPC_24H:F01
CHEMBL21156,O14920,ENSP00000430684,REP.A004_A375_24H:F01
CHEMBL21156,O14920,ENSP00000430684,REP.A004_HA1E_24H:F01
CHEMBL21156,O14920,ENSP00000430684,REP.A004_HELA_24H:F01
CHEMBL21156,O14920,ENSP00000430684,REP.A004_HT29_24H:F01
CHEMBL21156,O14920,ENSP00000430684,REP.A004_MCF7_24H:F01
CHEMBL21156,O14920,ENSP00000430684,REP.A004_PC3_24H:F01
CHEMBL21156,O14920,ENSP00000430684,REP.A004_YAPC_24H:F01
CHEMBL576982,O14920,ENSP00000430684,REP.A007_A375_24H:H19
CHEMBL576982,O14920,ENSP00000430684,REP.A007_HA1E_24H:H19
CHEMBL576982,O14920,ENSP00000430684,REP.A007_HELA_24H:H19
CHEMBL576982,O14920,ENSP00000430684,REP.A007_HT29_24H:H19
CHEMBL576982,O14920,ENSP00000430684,REP.A007_MCF7_24H:H19
CHEMBL576982,O14920,ENSP00000430684,REP.A007_PC3_24H:H19
CHEMBL576982,O14920,ENSP00000430684,REP.A007_YAPC_24H:H19
CHEMBL103667,O14920,ENSP00000430684,REP.A007_A375_24H:H19
CHEMBL103667,O14920,ENSP00000430684,REP.A007_HA1E_24H:H19
CHEMBL103667,O14920,ENSP00000430684,REP.A007_HELA_24H:H19
CHEMBL103667,O14920,ENSP00000430684,REP.A007_HT29_24H:H19
CHEMBL103667,O14920,ENSP00000430684,REP.A007_MCF7_24H:H19
CHEMBL103667,O14920,ENSP00000430684,REP.A007_PC3_24H:H19
CHEMBL103667,O14920,ENSP00000430684,REP.A007_YAPC_24H:H19
CHEMBL576982,O14920,ENSP00000430684,REP.A014_A375_24H:I07
CHEMBL576982,O14920,ENSP00000430684,REP.A014_HA1E_24H:I07
CHEMBL576982,O14920,ENSP00000430684,REP.A014_HELA_24H:I07
CHEMBL576982,O14920,ENSP00000430684,REP.A014_HT29_24H:I07
CHEMBL576982,O14920,ENSP00000430684,REP.A014_MCF7_24H:I07
CHEMBL576982,O14920,ENSP00000430684,REP.A014_PC3_24H:I07
CHEMBL576982,O14920,ENSP00000430684,REP.A014_YAPC_24H:I07
CHEMBL103667,O14920,ENSP00000430684,REP.A014_A375_24H:I07
CHEMBL103667,O14920,ENSP00000430684,REP.A014_HA1E_24H:I07
CHEMBL103667,O14920,ENSP00000430684,REP.A014_HELA_24H:I07
CHEMBL103667,O14920,ENSP00000430684,REP.A014_HT29_24H:I07
CHEMBL103667,O14920,ENSP00000430684,REP.A014_MCF7_24H:I07
CHEMBL103667,O14920,ENSP00000430684,REP.A014_PC3_24H:I07
CHEMBL103667,O14920,ENSP00000430684,REP.A014_YAPC_24H:I07
CHEMBL576982,O14920,ENSP00000430684,REP.A008_A375_24H:H19
CHEMBL576982,O14920,ENSP00000430684,REP.A008_HA1E_24H:H19
CHEMBL576982,O14920,ENSP00000430684,REP.A008_HELA_24H:H19
CHEMBL576982,O14920,ENSP00000430684,REP.A008_HT29_24H:H19
CHEMBL576982,O14920,ENSP00000430684,REP.A008_MCF7_24H:H19
CHEMBL576982,O14920,ENSP00000430684,REP.A008_PC3_24H:H19
CHEMBL576982,O14920,ENSP00000430684,REP.A008_YAPC_24H:H19
CHEMBL377300,O14920,ENSP00000430684,REP.A008_A375_24H:H19
CHEMBL377300,O14920,ENSP00000430684,REP.A008_HA1E_24H:H19
CHEMBL377300,O14920,ENSP00000430684,REP.A008_HELA_24H:H19
CHEMBL377300,O14920,ENSP00000430684,REP.A008_HT29_24H:H19
CHEMBL377300,O14920,ENSP00000430684,REP.A008_MCF7_24H:H19
CHEMBL377300,O14920,ENSP00000430684,REP.A008_PC3_24H:H19
CHEMBL377300,O14920,ENSP00000430684,REP.A008_YAPC_24H:H19
CHEMBL21156,O14920,ENSP00000430684,REP.A008_A375_24H:H19
CHEMBL21156,O14920,ENSP00000430684,REP.A008_HA1E_24H:H19
CHEMBL21156,O14920,ENSP00000430684,REP.A008_HELA_24H:H19
CHEMBL21156,O14920,ENSP00000430684,REP.A008_HT29_24H:H19
CHEMBL21156,O14920,ENSP00000430684,REP.A008_MCF7_24H:H19
CHEMBL21156,O14920,ENSP00000430684,REP.A008_PC3_24H:H19
CHEMBL21156,O14920,ENSP00000430684,REP.A008_YAPC_24H:H19
