drug,protein,ensp_id,sig_id
CHEMBL173231,Q13882,ENSP00000217185,REP.A002_HA1E_24H:M13
CHEMBL109405,Q13882,ENSP00000217185,REP.A005_PC3_24H:F13
CHEMBL386865,Q13882,ENSP00000217185,REP.A021_PC3_24H:E13
CHEMBL372020,Q13882,ENSP00000217185,REP.A007_HT29_24H:C01
CHEMBL392690,Q13882,ENSP00000217185,LPROT001_PC3_6H:H24
CHEMBL172124,Q13882,ENSP00000217185,REP.A011_HELA_24H:E07
CHEMBL252539,Q13882,ENSP00000217185,REP.A016_HA1E_24H:P07
CHEMBL255511,Q13882,ENSP00000217185,REP.A012_HA1E_24H:A19
CHEMBL3259917,Q13882,ENSP00000217185,REP.A005_MCF7_24H:F13
CHEMBL42557,Q13882,ENSP00000217185,REP.A025_HA1E_24H:H07
CHEMBL319037,Q13882,ENSP00000217185,REP.A014_HELA_24H:N13
CHEMBL297068,Q13882,ENSP00000217185,REP.A026_PC3_24H:M01
CHEMBL494540,Q13882,ENSP00000217185,REP.A018_HT29_24H:N01
CHEMBL144493,Q13882,ENSP00000217185,REP.A026_MCF7_24H:A07
CHEMBL409026,Q13882,ENSP00000217185,REP.A009_HA1E_24H:P13
CHEMBL128184,Q13882,ENSP00000217185,REP.A008_HA1E_24H:F01
CHEMBL374938,Q13882,ENSP00000217185,REP.A009_MCF7_24H:B13
CHEMBL476312,Q13882,ENSP00000217185,LJP007_HCC515_24H:B13
CHEMBL310867,Q13882,ENSP00000217185,REP.A008_HT29_24H:H19
CHEMBL44312,Q13882,ENSP00000217185,LPROT002_A549_6H:E23
CHEMBL351200,Q13882,ENSP00000217185,REP.A001_HT29_24H:B13
CHEMBL2079586,Q13882,ENSP00000217185,REP.A002_PC3_24H:D01
CHEMBL205205,Q13882,ENSP00000217185,REP.A007_HT29_24H:J01
CHEMBL203186,Q13882,ENSP00000217185,REP.A018_MCF7_24H:O19
CHEMBL679,Q13882,ENSP00000217185,REP.A028_HT29_24H:K19
CHEMBL294226,Q13882,ENSP00000217185,REP.A011_A375_24H:I19
CHEMBL310867,Q13882,ENSP00000217185,REP.A004_PC3_24H:F01
CHEMBL142153,Q13882,ENSP00000217185,REP.A002_A375_24H:D01
CHEMBL211210,Q13882,ENSP00000217185,REP.A006_A375_24H:B07
CHEMBL109405,Q13882,ENSP00000217185,REP.A014_YAPC_24H:P01
CHEMBL142819,Q13882,ENSP00000217185,REP.A026_HT29_24H:F01
CHEMBL203211,Q13882,ENSP00000217185,REP.A028_A375_24H:B13
CHEMBL385358,Q13882,ENSP00000217185,REP.A027_HA1E_24H:N07
CHEMBL11381,Q13882,ENSP00000217185,REP.A005_A375_24H:J19
CHEMBL561209,Q13882,ENSP00000217185,REP.A004_HA1E_24H:F13
CHEMBL320906,Q13882,ENSP00000217185,REP.A008_MCF7_24H:H19
CHEMBL322348,Q13882,ENSP00000217185,REP.A008_PC3_24H:F01
CHEMBL203186,Q13882,ENSP00000217185,REP.A018_HELA_24H:O19
CHEMBL3589665,Q13882,ENSP00000217185,LJP009_HME1_24H:I01
CHEMBL3286556,Q13882,ENSP00000217185,LPROT001_MCF7_6H:G17
CHEMBL213538,Q13882,ENSP00000217185,LJP008_CD34_24H:J07
CHEMBL264349,Q13882,ENSP00000217185,REP.A027_HA1E_24H:N07
CHEMBL211358,Q13882,ENSP00000217185,REP.A027_MCF7_24H:N07
CHEMBL6310,Q13882,ENSP00000217185,REP.A015_PC3_24H:B19
CHEMBL302684,Q13882,ENSP00000217185,LJP009_A549_24H:F19
CHEMBL147656,Q13882,ENSP00000217185,REP.A021_PC3_24H:F13
CHEMBL494191,Q13882,ENSP00000217185,REP.A018_HT29_24H:N01
CHEMBL3286556,Q13882,ENSP00000217185,LJP008_ASC.C_24H:L19
CHEMBL382277,Q13882,ENSP00000217185,REP.A006_HT29_24H:H07
CHEMBL256154,Q13882,ENSP00000217185,REP.A011_PC3_24H:O07
CHEMBL256154,Q13882,ENSP00000217185,LPROT003_PC3_6H:E19
CHEMBL109783,Q13882,ENSP00000217185,REP.A024_HT29_24H:H13
CHEMBL476312,Q13882,ENSP00000217185,REP.A003_A375_24H:H13
CHEMBL288447,Q13882,ENSP00000217185,LJP008_NEU_24H:D19
CHEMBL62858,Q13882,ENSP00000217185,REP.A019_YAPC_24H:D13
CHEMBL283989,Q13882,ENSP00000217185,REP.A013_PC3_24H:D07
CHEMBL372020,Q13882,ENSP00000217185,REP.A026_PC3_24H:A07
CHEMBL476312,Q13882,ENSP00000217185,REP.A003_MCF7_24H:H13
CHEMBL435814,Q13882,ENSP00000217185,LJP007_MCF7_24H:K19
CHEMBL256154,Q13882,ENSP00000217185,LPROT003_PC3_6H:E23
CHEMBL561209,Q13882,ENSP00000217185,REP.A004_A375_24H:F13
CHEMBL301618,Q13882,ENSP00000217185,REP.A021_A375_24H:F13
CHEMBL506033,Q13882,ENSP00000217185,REP.A006_PC3_24H:H07
CHEMBL231812,Q13882,ENSP00000217185,REP.A007_HT29_24H:C13
CHEMBL142153,Q13882,ENSP00000217185,REP.A020_YAPC_24H:E19
CHEMBL44312,Q13882,ENSP00000217185,LPROT001_NPC.TAK_6H:E20
CHEMBL495232,Q13882,ENSP00000217185,REP.A003_HT29_24H:J19
CHEMBL206697,Q13882,ENSP00000217185,REP.A022_A375_24H:N01
CHEMBL435814,Q13882,ENSP00000217185,REP.A005_HT29_24H:E19
CHEMBL115600,Q13882,ENSP00000217185,REP.A006_YAPC_24H:H07
CHEMBL173231,Q13882,ENSP00000217185,REP.A002_HELA_24H:M13
CHEMBL288447,Q13882,ENSP00000217185,LPROT001_A375_6H:F19
CHEMBL3286556,Q13882,ENSP00000217185,LJP008_HCC515_24H:L19
CHEMBL358810,Q13882,ENSP00000217185,REP.A021_MCF7_24H:F13
CHEMBL154517,Q13882,ENSP00000217185,REP.A003_HELA_24H:K13
CHEMBL211358,Q13882,ENSP00000217185,REP.A001_MCF7_24H:H19
CHEMBL3589663,Q13882,ENSP00000217185,LJP009_A549_24H:I01
CHEMBL382277,Q13882,ENSP00000217185,REP.A018_PC3_24H:E13
CHEMBL213538,Q13882,ENSP00000217185,LJP008_PC3_24H:J07
CHEMBL3604499,Q13882,ENSP00000217185,LJP007_NPC.TAK_24H:E01
CHEMBL42557,Q13882,ENSP00000217185,LPROT001_PC3_6H:F22
CHEMBL308829,Q13882,ENSP00000217185,REP.A013_MCF7_24H:D07
CHEMBL1090360,Q13882,ENSP00000217185,REP.A016_PC3_24H:K13
CHEMBL358810,Q13882,ENSP00000217185,REP.A021_HELA_24H:F13
CHEMBL278849,Q13882,ENSP00000217185,REP.A008_HT29_24H:O13
CHEMBL212349,Q13882,ENSP00000217185,REP.A021_HT29_24H:O13
CHEMBL319037,Q13882,ENSP00000217185,REP.A004_HT29_24H:F01
CHEMBL517866,Q13882,ENSP00000217185,REP.A007_YAPC_24H:H19
CHEMBL372020,Q13882,ENSP00000217185,REP.A005_HT29_24H:F13
CHEMBL255312,Q13882,ENSP00000217185,LJP005_HCC515_24H:J01
CHEMBL288447,Q13882,ENSP00000217185,LJP008_PC3_24H:D19
CHEMBL173231,Q13882,ENSP00000217185,REP.A002_YAPC_24H:M13
CHEMBL1214932,Q13882,ENSP00000217185,REP.A026_MCF7_24H:A07
CHEMBL212349,Q13882,ENSP00000217185,LJP008_HUVEC_24H:J07
CHEMBL3425950,Q13882,ENSP00000217185,REP.A001_PC3_24H:M13
CHEMBL3259917,Q13882,ENSP00000217185,REP.A005_PC3_24H:F13
CHEMBL502078,Q13882,ENSP00000217185,REP.A021_PC3_24H:K19
CHEMBL288447,Q13882,ENSP00000217185,LJP008_HUVEC_24H:D19
CHEMBL502078,Q13882,ENSP00000217185,REP.A021_HA1E_24H:K19
CHEMBL144493,Q13882,ENSP00000217185,REP.A013_PC3_24H:M13
CHEMBL419792,Q13882,ENSP00000217185,REP.A013_HA1E_24H:N01
CHEMBL419471,Q13882,ENSP00000217185,REP.A023_A375_24H:D13
CHEMBL561209,Q13882,ENSP00000217185,REP.A004_YAPC_24H:F13
CHEMBL358810,Q13882,ENSP00000217185,REP.A021_A375_24H:F13
CHEMBL296228,Q13882,ENSP00000217185,REP.A026_MCF7_24H:M01
CHEMBL3594232,Q13882,ENSP00000217185,REP.A027_HA1E_24H:E13
CHEMBL385514,Q13882,ENSP00000217185,REP.A001_HA1E_24H:H19
CHEMBL2349610,Q13882,ENSP00000217185,REP.A022_HA1E_24H:P13
CHEMBL44312,Q13882,ENSP00000217185,LJP008_HUVEC_24H:D19
CHEMBL173231,Q13882,ENSP00000217185,REP.A002_A375_24H:M13
CHEMBL283989,Q13882,ENSP00000217185,REP.A008_YAPC_24H:O13
CHEMBL3259917,Q13882,ENSP00000217185,REP.A014_HA1E_24H:P01
CHEMBL3604497,Q13882,ENSP00000217185,REP.A022_HELA_24H:I07
CHEMBL214903,Q13882,ENSP00000217185,REP.A003_HA1E_24H:M01
CHEMBL54507,Q13882,ENSP00000217185,REP.A017_HA1E_24H:O19
CHEMBL42557,Q13882,ENSP00000217185,REP.A025_MCF7_24H:H07
CHEMBL231812,Q13882,ENSP00000217185,REP.A006_A375_24H:B07
CHEMBL102010,Q13882,ENSP00000217185,REP.A020_MCF7_24H:A13
CHEMBL1337960CHEMBL95,Q13882,ENSP00000217185,REP.A002_HT29_24H:K19
CHEMBL109405,Q13882,ENSP00000217185,REP.A014_HT29_24H:P01
CHEMBL3589662,Q13882,ENSP00000217185,LJP009_NPC_24H:I01
CHEMBL3628365,Q13882,ENSP00000217185,LJP008_ASC.C_24H:O07
CHEMBL199766,Q13882,ENSP00000217185,REP.A017_PC3_24H:C13
CHEMBL409026,Q13882,ENSP00000217185,REP.A025_A375_24H:B13
CHEMBL255312,Q13882,ENSP00000217185,LJP005_HEPG2_24H:J01
CHEMBL128184,Q13882,ENSP00000217185,REP.A015_PC3_24H:L07
CHEMBL213457,Q13882,ENSP00000217185,REP.A027_HT29_24H:N07
CHEMBL322348,Q13882,ENSP00000217185,REP.A015_A375_24H:L07
CHEMBL372020,Q13882,ENSP00000217185,REP.A001_PC3_24H:H19
CHEMBL231811,Q13882,ENSP00000217185,REP.A006_A375_24H:B07
CHEMBL104904,Q13882,ENSP00000217185,REP.A020_A375_24H:A13
CHEMBL59532,Q13882,ENSP00000217185,REP.A018_HELA_24H:N01
CHEMBL372020,Q13882,ENSP00000217185,REP.A007_MCF7_24H:C01
CHEMBL62858,Q13882,ENSP00000217185,REP.A019_HA1E_24H:D13
CHEMBL128914,Q13882,ENSP00000217185,REP.A028_HA1E_24H:P01
CHEMBL1090360,Q13882,ENSP00000217185,REP.A016_A375_24H:K13
CHEMBL256154,Q13882,ENSP00000217185,LPROT003_A549_6H:E20
CHEMBL109405,Q13882,ENSP00000217185,REP.A013_HA1E_24H:M13
CHEMBL3589663,Q13882,ENSP00000217185,REP.A019_HT29_24H:J01
CHEMBL192734,Q13882,ENSP00000217185,REP.A014_MCF7_24H:J01
CHEMBL109405,Q13882,ENSP00000217185,REP.A013_YAPC_24H:M13
CHEMBL3402680,Q13882,ENSP00000217185,REP.A023_YAPC_24H:B13
CHEMBL506033,Q13882,ENSP00000217185,REP.A006_HA1E_24H:H07
CHEMBL419753,Q13882,ENSP00000217185,REP.A023_MCF7_24H:A13
CHEMBL2079586,Q13882,ENSP00000217185,REP.A002_A375_24H:D01
CHEMBL809,Q13882,ENSP00000217185,REP.A022_HT29_24H:N01
CHEMBL385358,Q13882,ENSP00000217185,REP.A001_PC3_24H:H19
CHEMBL278849,Q13882,ENSP00000217185,REP.A013_YAPC_24H:D07
CHEMBL195351,Q13882,ENSP00000217185,REP.A018_HT29_24H:D13
CHEMBL3589662,Q13882,ENSP00000217185,LJP009_HEPG2_24H:I01
CHEMBL3286556,Q13882,ENSP00000217185,REP.A002_HA1E_24H:L19
CHEMBL42557,Q13882,ENSP00000217185,LPROT001_A375_6H:F21
CHEMBL115600,Q13882,ENSP00000217185,REP.A018_PC3_24H:E13
CHEMBL392464,Q13882,ENSP00000217185,REP.A003_HT29_24H:A13
CHEMBL9298CHEMBL468419,Q13882,ENSP00000217185,LJP008_NEU_24H:M07
CHEMBL288447,Q13882,ENSP00000217185,LJP008_A375_24H:D19
CHEMBL282290,Q13882,ENSP00000217185,REP.A008_HELA_24H:O13
CHEMBL21156,Q13882,ENSP00000217185,REP.A010_A375_24H:M01
CHEMBL3589665,Q13882,ENSP00000217185,LJP009_SKL.C_24H:I01
CHEMBL148129,Q13882,ENSP00000217185,REP.A018_A375_24H:F19
CHEMBL201472,Q13882,ENSP00000217185,REP.A014_HT29_24H:P01
CHEMBL495232,Q13882,ENSP00000217185,REP.A003_PC3_24H:J19
CHEMBL3425950,Q13882,ENSP00000217185,REP.A001_HA1E_24H:M13
CHEMBL392463,Q13882,ENSP00000217185,REP.A026_HA1E_24H:L13
CHEMBL255312,Q13882,ENSP00000217185,LJP005_BT20_24H:J01
CHEMBL301618,Q13882,ENSP00000217185,REP.A021_MCF7_24H:F13
CHEMBL283989,Q13882,ENSP00000217185,REP.A008_HT29_24H:O13
CHEMBL213457,Q13882,ENSP00000217185,REP.A027_MCF7_24H:N07
CHEMBL3604497,Q13882,ENSP00000217185,LJP007_PC3_24H:E01
CHEMBL3604497,Q13882,ENSP00000217185,LJP007_MNEU.E_24H:E01
CHEMBL27769,Q13882,ENSP00000217185,REP.A023_A375_24H:I01
CHEMBL104042,Q13882,ENSP00000217185,REP.A021_HA1E_24H:J19
CHEMBL372020,Q13882,ENSP00000217185,REP.A001_HT29_24H:H19
CHEMBL59532,Q13882,ENSP00000217185,REP.A018_A375_24H:N01
CHEMBL288447,Q13882,ENSP00000217185,LPROT001_PC3_6H:F20
CHEMBL378536,Q13882,ENSP00000217185,REP.A012_PC3_24H:P01
CHEMBL3589662,Q13882,ENSP00000217185,REP.A019_HT29_24H:J01
CHEMBL109783,Q13882,ENSP00000217185,REP.A024_HELA_24H:H13
CHEMBL2349610,Q13882,ENSP00000217185,REP.A022_HT29_24H:P13
CHEMBL302684,P31946,ENSP00000238081,LJP009_PC3_24H:F19
CHEMBL135,P31946,ENSP00000238081,REP.A005_YAPC_24H:F13
CHEMBL109405,P31946,ENSP00000238081,REP.A013_HT29_24H:M13
CHEMBL44312,P31946,ENSP00000238081,LPROT001_MCF7_6H:E23
CHEMBL255511,P31946,ENSP00000238081,REP.A012_HELA_24H:A19
CHEMBL320906,P31946,ENSP00000238081,REP.A007_HT29_24H:H19
CHEMBL199766,P31946,ENSP00000238081,REP.A017_HELA_24H:C13
CHEMBL3589662,P31946,ENSP00000238081,REP.A019_MCF7_24H:J01
CHEMBL285342,P31946,ENSP00000238081,REP.A014_A375_24H:H01
CHEMBL282290,P31946,ENSP00000238081,REP.A008_YAPC_24H:O13
CHEMBL12108,P31946,ENSP00000238081,REP.A021_HELA_24H:D07
CHEMBL201472,P31946,ENSP00000238081,REP.A014_HT29_24H:P01
CHEMBL3604499,P31946,ENSP00000238081,LJP007_MNEU.E_24H:E01
CHEMBL308829,P31946,ENSP00000238081,REP.A008_YAPC_24H:O13
CHEMBL358527,P31946,ENSP00000238081,REP.A019_A375_24H:L19
CHEMBL255312,P31946,ENSP00000238081,LPROT002_MCF7_6H:F20
CHEMBL3604843,P31946,ENSP00000238081,REP.A006_PC3_24H:H07
CHEMBL213481,P31946,ENSP00000238081,REP.A027_MCF7_24H:D07
CHEMBL308593,P31946,ENSP00000238081,REP.A003_HELA_24H:J07
CHEMBL394614,P31946,ENSP00000238081,REP.A021_YAPC_24H:K13
CHEMBL299026,P31946,ENSP00000238081,REP.A006_PC3_24H:C01
CHEMBL256154,P31946,ENSP00000238081,REP.A012_MCF7_24H:A19
CHEMBL149484,P31946,ENSP00000238081,REP.A018_HT29_24H:F19
CHEMBL3608880,P31946,ENSP00000238081,REP.A002_HT29_24H:P07
CHEMBL3330354,P31946,ENSP00000238081,REP.A006_HELA_24H:D01
CHEMBL293649,P31946,ENSP00000238081,REP.A019_HA1E_24H:D13
CHEMBL297428,P31946,ENSP00000238081,REP.A016_HT29_24H:D01
CHEMBL351483,P31946,ENSP00000238081,REP.A001_A375_24H:B13
CHEMBL211210,P31946,ENSP00000238081,REP.A006_A375_24H:B07
CHEMBL231811,P31946,ENSP00000238081,REP.A006_MCF7_24H:B07
CHEMBL3330410,P31946,ENSP00000238081,REP.A019_A375_24H:M07
CHEMBL358527,P31946,ENSP00000238081,REP.A019_MCF7_24H:L19
CHEMBL382277,P31946,ENSP00000238081,REP.A015_HA1E_24H:L07
CHEMBL3604497,P31946,ENSP00000238081,LJP007_SKL.C_24H:E01
CHEMBL301618,P31946,ENSP00000238081,REP.A021_YAPC_24H:F13
CHEMBL299026,P31946,ENSP00000238081,REP.A006_HELA_24H:C01
CHEMBL531,P31946,ENSP00000238081,REP.A013_HA1E_24H:N01
CHEMBL144493,P31946,ENSP00000238081,REP.A027_A375_24H:N07
CHEMBL224909,P31946,ENSP00000238081,REP.A001_YAPC_24H:I01
CHEMBL506033,P31946,ENSP00000238081,REP.A008_HA1E_24H:F01
CHEMBL142153,P31946,ENSP00000238081,REP.A017_A375_24H:I01
CHEMBL115600,P31946,ENSP00000238081,REP.A015_YAPC_24H:L07
CHEMBL392463,P31946,ENSP00000238081,REP.A026_HA1E_24H:L13
CHEMBL80619,P31946,ENSP00000238081,REP.A019_HA1E_24H:L19
CHEMBL3325745,P31946,ENSP00000238081,REP.A027_HA1E_24H:L13
CHEMBL156639,P31946,ENSP00000238081,REP.A012_HA1E_24H:I01
CHEMBL38791,P31946,ENSP00000238081,REP.A019_PC3_24H:L19
CHEMBL378536,P31946,ENSP00000238081,REP.A012_HELA_24H:P01
CHEMBL147611,P31946,ENSP00000238081,REP.A018_HT29_24H:F19
CHEMBL308593,P31946,ENSP00000238081,REP.A003_A375_24H:J07
CHEMBL391963,P31946,ENSP00000238081,REP.A026_HA1E_24H:L13
CHEMBL3589662,P31946,ENSP00000238081,LJP009_PC3_24H:I01
CHEMBL231811,P31946,ENSP00000238081,REP.A006_HA1E_24H:B07
CHEMBL212349,P31946,ENSP00000238081,REP.A021_MCF7_24H:O13
CHEMBL384847,P31946,ENSP00000238081,REP.A017_MCF7_24H:J07
CHEMBL385358,P31946,ENSP00000238081,REP.A001_YAPC_24H:H19
CHEMBL310867,P31946,ENSP00000238081,REP.A007_HELA_24H:H19
CHEMBL3604497,P31946,ENSP00000238081,LJP007_MCF7_24H:E01
CHEMBL531,P31946,ENSP00000238081,REP.A013_YAPC_24H:N01
CHEMBL44312,P31946,ENSP00000238081,LJP008_PC3_24H:D19
CHEMBL255312,P31946,ENSP00000238081,REP.A011_PC3_24H:O07
CHEMBL3628365,P31946,ENSP00000238081,LJP008_CD34_24H:O07
CHEMBL302741,P31946,ENSP00000238081,REP.A015_YAPC_24H:L07
CHEMBL3286556,P31946,ENSP00000238081,LJP008_HA1E_24H:L19
CHEMBL3238095,P31946,ENSP00000238081,REP.A025_MCF7_24H:B07
CHEMBL104042,P31946,ENSP00000238081,REP.A021_PC3_24H:J19
CHEMBL21156,P31946,ENSP00000238081,REP.A020_A375_24H:G19
CHEMBL193726,P31946,ENSP00000238081,LJP005_HEPG2_24H:P01
CHEMBL44,P31946,ENSP00000238081,REP.A023_HT29_24H:H19
CHEMBL308829,P31946,ENSP00000238081,REP.A013_HA1E_24H:D07
CHEMBL392690,P31946,ENSP00000238081,LPROT001_PC3_6H:H20
CHEMBL21156,P31946,ENSP00000238081,REP.A004_HELA_24H:F01
CHEMBL172124,P31946,ENSP00000238081,REP.A011_YAPC_24H:E07
CHEMBL201472,P31946,ENSP00000238081,REP.A007_HT29_24H:C01
CHEMBL435814,P31946,ENSP00000238081,REP.A010_HELA_24H:H01
CHEMBL213457,P31946,ENSP00000238081,REP.A027_PC3_24H:N07
CHEMBL950,P31946,ENSP00000238081,REP.A013_PC3_24H:K13
CHEMBL435814,P31946,ENSP00000238081,REP.A007_HT29_24H:A19
CHEMBL435814,P31946,ENSP00000238081,LJP007_HUVEC_24H:K19
CHEMBL285342,P31946,ENSP00000238081,REP.A014_PC3_24H:H01
CHEMBL9298CHEMBL468419,P31946,ENSP00000238081,LJP008_PC3_24H:M07
CHEMBL3604843,P31946,ENSP00000238081,REP.A015_MCF7_24H:L07
CHEMBL388956,P31946,ENSP00000238081,REP.A018_HA1E_24H:H01
CHEMBL3286556,P31946,ENSP00000238081,LJP008_A549_24H:L19
CHEMBL438257,P31946,ENSP00000238081,REP.A022_A375_24H:N01
CHEMBL203186,P31946,ENSP00000238081,REP.A018_A375_24H:O19
CHEMBL3425950,P31946,ENSP00000238081,REP.A001_PC3_24H:M13
CHEMBL301618,P31946,ENSP00000238081,REP.A021_HELA_24H:F13
CHEMBL310867,P31946,ENSP00000238081,REP.A007_HT29_24H:H19
CHEMBL21156,P31946,ENSP00000238081,REP.A004_HT29_24H:F01
CHEMBL392464,P31946,ENSP00000238081,REP.A003_HELA_24H:A13
CHEMBL435814,P31946,ENSP00000238081,REP.A007_HELA_24H:A19
CHEMBL3589663,P31946,ENSP00000238081,LJP009_SKL_24H:I01
CHEMBL297428,P31946,ENSP00000238081,REP.A016_PC3_24H:D01
CHEMBL322348,P31946,ENSP00000238081,REP.A006_MCF7_24H:H07
CHEMBL115600,P31946,ENSP00000238081,REP.A008_HT29_24H:F01
CHEMBL322348,P31946,ENSP00000238081,REP.A006_HELA_24H:H07
CHEMBL144493,P31946,ENSP00000238081,REP.A014_A375_24H:P01
CHEMBL21156,P31946,ENSP00000238081,REP.A023_HELA_24H:G01
CHEMBL3259917,P31946,ENSP00000238081,REP.A005_A375_24H:F13
CHEMBL149484,P31946,ENSP00000238081,REP.A018_A375_24H:F19
CHEMBL462228,P31946,ENSP00000238081,REP.A009_HA1E_24H:J07
CHEMBL283989,P31946,ENSP00000238081,REP.A008_MCF7_24H:O13
CHEMBL3402677,P31946,ENSP00000238081,REP.A001_PC3_24H:D07
CHEMBL223836,P31946,ENSP00000238081,REP.A016_HA1E_24H:D07
CHEMBL2112842,P31946,ENSP00000238081,REP.A018_A375_24H:C13
CHEMBL419792,P31946,ENSP00000238081,REP.A013_A375_24H:N01
CHEMBL6310,P31946,ENSP00000238081,REP.A015_HT29_24H:B19
CHEMBL357702,P31946,ENSP00000238081,REP.A021_HA1E_24H:F13
CHEMBL3357657,P31946,ENSP00000238081,LJP006_HME1_24H:B07
CHEMBL385514,P31946,ENSP00000238081,REP.A001_HT29_24H:H19
CHEMBL401369,P31946,ENSP00000238081,REP.A002_HA1E_24H:E13
CHEMBL395308,P31946,ENSP00000238081,REP.A006_HELA_24H:B07
CHEMBL382277,P31946,ENSP00000238081,REP.A006_MCF7_24H:H07
CHEMBL3589665,P31946,ENSP00000238081,LJP009_SKL.C_24H:I01
CHEMBL212349,P31946,ENSP00000238081,LJP008_HEPG2_24H:J07
CHEMBL42557,P31946,ENSP00000238081,LJP008_NPC.TAK_24H:D19
CHEMBL419753,P31946,ENSP00000238081,REP.A023_PC3_24H:A13
CHEMBL438257,P31946,ENSP00000238081,REP.A022_HA1E_24H:N01
CHEMBL128184,P31946,ENSP00000238081,REP.A015_PC3_24H:L07
CHEMBL3286556,P31946,ENSP00000238081,REP.A002_PC3_24H:L19
CHEMBL220535,P31946,ENSP00000238081,REP.A009_HT29_24H:B13
CHEMBL1214932,P31946,ENSP00000238081,REP.A007_MCF7_24H:C01
CHEMBL102010,P31946,ENSP00000238081,REP.A020_HA1E_24H:A13
CHEMBL319037,P31946,ENSP00000238081,REP.A014_PC3_24H:N13
CHEMBL142153,P31946,ENSP00000238081,REP.A020_MCF7_24H:E19
CHEMBL372020,P31946,ENSP00000238081,REP.A001_A375_24H:H19
CHEMBL3357657,P31946,ENSP00000238081,LJP006_A549_24H:B07
CHEMBL145081,P31946,ENSP00000238081,REP.A005_PC3_24H:F13
CHEMBL385514,P31946,ENSP00000238081,REP.A005_HT29_24H:F13
CHEMBL3238099,P31946,ENSP00000238081,LPROT003_A549_6H:O06
CHEMBL21156,P31946,ENSP00000238081,REP.A024_PC3_24H:E19
CHEMBL301160,P31946,ENSP00000238081,REP.A009_YAPC_24H:P19
CHEMBL3133821,P31946,ENSP00000238081,REP.A025_YAPC_24H:B07
CHEMBL44312,P31946,ENSP00000238081,LPROT001_PC3_6H:F22
CHEMBL297068,P31946,ENSP00000238081,REP.A026_HA1E_24H:M01
CHEMBL301160,P31946,ENSP00000238081,REP.A009_HELA_24H:P19
CHEMBL3589665,P31946,ENSP00000238081,LJP009_NPC.CAS9_24H:I01
CHEMBL308829,P31946,ENSP00000238081,REP.A008_MCF7_24H:O13
CHEMBL395308,P31946,ENSP00000238081,REP.A002_YAPC_24H:P13
CHEMBL302741,P31946,ENSP00000238081,REP.A006_HELA_24H:H07
CHEMBL517866,P31946,ENSP00000238081,REP.A014_A375_24H:I07
CHEMBL202656,P31946,ENSP00000238081,REP.A001_MCF7_24H:C01
CHEMBL208978,P31946,ENSP00000238081,REP.A018_YAPC_24H:F19
CHEMBL193726,P31946,ENSP00000238081,LJP005_HA1E_24H:P01
CHEMBL382277,P31946,ENSP00000238081,REP.A018_A375_24H:E13
CHEMBL3286556,P31946,ENSP00000238081,LPROT001_MCF7_6H:G15
CHEMBL59532,P31946,ENSP00000238081,REP.A018_YAPC_24H:N01
CHEMBL60270,P31946,ENSP00000238081,REP.A015_YAPC_24H:K01
CHEMBL3425950,P31946,ENSP00000238081,REP.A001_HA1E_24H:M13
CHEMBL115600,P31946,ENSP00000238081,REP.A008_HA1E_24H:F01
CHEMBL409026,P31946,ENSP00000238081,REP.A025_A375_24H:B13
CHEMBL109517,P31946,ENSP00000238081,REP.A015_A375_24H:L07
CHEMBL403033,P31946,ENSP00000238081,REP.A012_MCF7_24H:A19
CHEMBL192734,P31946,ENSP00000238081,REP.A014_HELA_24H:J01
CHEMBL104042,P31946,ENSP00000238081,REP.A009_HELA_24H:D01
CHEMBL392463,P31946,ENSP00000238081,REP.A026_HT29_24H:L13
CHEMBL517866,P31946,ENSP00000238081,REP.A014_PC3_24H:I07
CHEMBL193726,P31946,ENSP00000238081,LJP005_A375_24H:P01
CHEMBL59836,P31946,ENSP00000238081,REP.A005_HA1E_24H:F13
CHEMBL474205,P31946,ENSP00000238081,REP.A003_PC3_24H:B07
CHEMBL3604499,P31946,ENSP00000238081,LJP007_ASC_24H:E01
CHEMBL211358,P31946,ENSP00000238081,REP.A001_HELA_24H:H19
CHEMBL209803,P31946,ENSP00000238081,REP.A018_HA1E_24H:F19
CHEMBL195351,P31946,ENSP00000238081,REP.A018_YAPC_24H:D13
CHEMBL135,P31946,ENSP00000238081,REP.A005_MCF7_24H:F13
CHEMBL21156,P31946,ENSP00000238081,REP.A018_HELA_24H:O19
CHEMBL809,P31946,ENSP00000238081,REP.A022_YAPC_24H:N01
CHEMBL462228,P31946,ENSP00000238081,REP.A009_PC3_24H:J07
CHEMBL75177,P31946,ENSP00000238081,REP.A003_A375_24H:G07
CHEMBL3133821,P31946,ENSP00000238081,REP.A028_YAPC_24H:N07
CHEMBL53,P31946,ENSP00000238081,REP.A015_HT29_24H:P19
CHEMBL809,P31946,ENSP00000238081,REP.A022_HELA_24H:N01
CHEMBL394614,P31946,ENSP00000238081,REP.A018_HT29_24H:L07
CHEMBL3357657,P31946,ENSP00000238081,LJP006_HS578T_24H:B07
CHEMBL3357657,P31946,ENSP00000238081,LJP006_A375_24H:B07
CHEMBL3604497,P31946,ENSP00000238081,LJP007_A375_24H:E01
CHEMBL372020,P31946,ENSP00000238081,REP.A026_HA1E_24H:A07
CHEMBL1337960CHEMBL95,P31946,ENSP00000238081,REP.A028_HT29_24H:C13
CHEMBL462228,P31946,ENSP00000238081,REP.A009_A375_24H:J07
